active	cv.call	cv.fold	cv.params.cv	cv.params.n_jobs	cv.params.return_estimator	cv.params.return_train_score	cv.params.scoring	cv.params.verbose	dataset.call	dataset.name	dataset.params.path	directory	end	estimator.call	estimator.name	hash	path	results.fit_time	results.score_time	results.test_accuracy	results.test_f1_macro	results.test_f1_micro	results.test_f1_samples	results.test_f1_weighted	results.test_jaccard_macro	results.test_jaccard_micro	results.test_jaccard_samples	results.test_jaccard_weighted	results.test_precision_macro	results.test_precision_micro	results.test_precision_samples	results.test_precision_weighted	results.test_recall_macro	results.test_recall_micro	results.test_recall_samples	results.test_recall_weighted	start	results.fit_score_time
True	sklearn.model_selection.cross_validate	3	"IterativeStratification(n_splits=5, order=1, random_state=None,
            sample_distribution_per_fold=None)"	5	False	False	['f1_macro', 'f1_micro', 'f1_weighted', 'f1_samples', 'precision_macro', 'precision_micro', 'precision_weighted', 'precision_samples', 'recall_macro', 'recall_micro', 'recall_weighted', 'recall_samples', 'jaccard_macro', 'jaccard_micro', 'jaccard_weighted', 'jaccard_samples', 'accuracy']	10	data_loaders.load_nakano	Gram_positive	nakano_datasets/datasets/MLC/Gram_positive.csv	nakano_datasets/runs	2023-10-20 00:12:11.364056	proba_vs_embedding.estimators.cascade_tree_embedder	embedding__6	c13d84372ad466d5c4cd2ed88e4fd48dde683c0801890de74ab3a235ef41674c	/home/pedro/mestrado/biomal_repo/scripts/cascade_forests/experiments/nakano_datasets/runs/c13d843_20231020T001154706561_embedding__6_Gram_positive.yml	14.735987901687622	1.374699354171753	0.9047619047619048	0.7914637774582238	0.9178743961352657	0.9047619047619048	0.9104520648808863	0.7063492063492063	0.8482142857142857	0.9047619047619048	0.8492138364779874	0.9517045454545454	0.9405940594059405	0.9047619047619048	0.9435034305317324	0.7451190476190476	0.8962264150943396	0.9047619047619048	0.8962264150943396	2023-10-20 00:11:54.706561	16.110687255859375
True	sklearn.model_selection.cross_validate	4	"IterativeStratification(n_splits=5, order=1, random_state=None,
            sample_distribution_per_fold=None)"	5	False	False	['f1_macro', 'f1_micro', 'f1_weighted', 'f1_samples', 'precision_macro', 'precision_micro', 'precision_weighted', 'precision_samples', 'recall_macro', 'recall_micro', 'recall_weighted', 'recall_samples', 'jaccard_macro', 'jaccard_micro', 'jaccard_weighted', 'jaccard_samples', 'accuracy']	10	data_loaders.load_nakano	Gram_positive	nakano_datasets/datasets/MLC/Gram_positive.csv	nakano_datasets/runs	2023-10-20 00:12:11.364056	proba_vs_embedding.estimators.cascade_tree_embedder	embedding__6	c13d84372ad466d5c4cd2ed88e4fd48dde683c0801890de74ab3a235ef41674c	/home/pedro/mestrado/biomal_repo/scripts/cascade_forests/experiments/nakano_datasets/runs/c13d843_20231020T001154706561_embedding__6_Gram_positive.yml	14.42070484161377	1.4613564014434814	0.9029126213592233	0.7010465724751439	0.9207920792079209	0.9029126213592233	0.9031981425878791	0.6589176074470192	0.8532110091743119	0.9029126213592233	0.8527017750318722	0.7025581395348837	0.9393939393939394	0.9029126213592233	0.9054323775118537	0.7010102821616451	0.9029126213592233	0.9029126213592233	0.9029126213592233	2023-10-20 00:11:54.706561	15.882061243057251
True	sklearn.model_selection.cross_validate	0	"IterativeStratification(n_splits=5, order=1, random_state=None,
            sample_distribution_per_fold=None)"	5	False	False	['f1_macro', 'f1_micro', 'f1_weighted', 'f1_samples', 'precision_macro', 'precision_micro', 'precision_weighted', 'precision_samples', 'recall_macro', 'recall_micro', 'recall_weighted', 'recall_samples', 'jaccard_macro', 'jaccard_micro', 'jaccard_weighted', 'jaccard_samples', 'accuracy']	10	data_loaders.load_nakano	Gram_positive	nakano_datasets/datasets/MLC/Gram_positive.csv	nakano_datasets/runs	2023-10-20 00:11:19.744777	proba_vs_embedding.estimators.cascade_tree_embedder	embedding__2	c215169a4c55087dbf0a71daee7c7ea75685eda24012879f4b1e02a0b0a78c4d	/home/pedro/mestrado/biomal_repo/scripts/cascade_forests/experiments/nakano_datasets/runs/c215169_20231020T001113002155_embedding__2_Gram_positive.yml	5.139918804168701	0.7756285667419434	0.9019607843137255	0.8032754308424983	0.9306930693069307	0.9150326797385622	0.9231399121315866	0.7257326007326006	0.8703703703703703	0.9117647058823529	0.8705709354747816	0.9646579283887469	0.9591836734693877	0.9215686274509803	0.9601791510918749	0.7547691637630662	0.9038461538461539	0.9117647058823529	0.9038461538461539	2023-10-20 00:11:13.002155	5.9155473709106445
True	sklearn.model_selection.cross_validate	1	"IterativeStratification(n_splits=5, order=1, random_state=None,
            sample_distribution_per_fold=None)"	5	False	False	['f1_macro', 'f1_micro', 'f1_weighted', 'f1_samples', 'precision_macro', 'precision_micro', 'precision_weighted', 'precision_samples', 'recall_macro', 'recall_micro', 'recall_weighted', 'recall_samples', 'jaccard_macro', 'jaccard_micro', 'jaccard_weighted', 'jaccard_samples', 'accuracy']	10	data_loaders.load_nakano	Gram_positive	nakano_datasets/datasets/MLC/Gram_positive.csv	nakano_datasets/runs	2023-10-20 00:11:19.744777	proba_vs_embedding.estimators.cascade_tree_embedder	embedding__2	c215169a4c55087dbf0a71daee7c7ea75685eda24012879f4b1e02a0b0a78c4d	/home/pedro/mestrado/biomal_repo/scripts/cascade_forests/experiments/nakano_datasets/runs/c215169_20231020T001113002155_embedding__2_Gram_positive.yml	5.563499212265015	0.7328252792358398	0.9142857142857143	0.7913561076604555	0.9320388349514563	0.9142857142857143	0.9316770186335405	0.7213450659962287	0.8727272727272727	0.9142857142857143	0.8844069318487924	0.8130952380952381	0.9504950495049505	0.9142857142857143	0.9523809523809523	0.7730952380952381	0.9142857142857143	0.9142857142857143	0.9142857142857143	2023-10-20 00:11:13.002155	6.2963244915008545
True	sklearn.model_selection.cross_validate	2	"IterativeStratification(n_splits=5, order=1, random_state=None,
            sample_distribution_per_fold=None)"	5	False	False	['f1_macro', 'f1_micro', 'f1_weighted', 'f1_samples', 'precision_macro', 'precision_micro', 'precision_weighted', 'precision_samples', 'recall_macro', 'recall_micro', 'recall_weighted', 'recall_samples', 'jaccard_macro', 'jaccard_micro', 'jaccard_weighted', 'jaccard_samples', 'accuracy']	10	data_loaders.load_nakano	Gram_positive	nakano_datasets/datasets/MLC/Gram_positive.csv	nakano_datasets/runs	2023-10-20 00:11:19.744777	proba_vs_embedding.estimators.cascade_tree_embedder	embedding__2	c215169a4c55087dbf0a71daee7c7ea75685eda24012879f4b1e02a0b0a78c4d	/home/pedro/mestrado/biomal_repo/scripts/cascade_forests/experiments/nakano_datasets/runs/c215169_20231020T001113002155_embedding__2_Gram_positive.yml	5.766083002090454	0.7123167514801025	0.9245283018867925	0.8802645502645503	0.9468599033816426	0.9245283018867925	0.9444444444444444	0.8062169312169312	0.8990825688073395	0.9245283018867925	0.8995457721872816	0.9728571428571429	0.9702970297029703	0.9245283018867925	0.9716981132075472	0.8300000000000001	0.9245283018867925	0.9245283018867925	0.9245283018867925	2023-10-20 00:11:13.002155	6.478399753570557
True	sklearn.model_selection.cross_validate	3	"IterativeStratification(n_splits=5, order=1, random_state=None,
            sample_distribution_per_fold=None)"	5	False	False	['f1_macro', 'f1_micro', 'f1_weighted', 'f1_samples', 'precision_macro', 'precision_micro', 'precision_weighted', 'precision_samples', 'recall_macro', 'recall_micro', 'recall_weighted', 'recall_samples', 'jaccard_macro', 'jaccard_micro', 'jaccard_weighted', 'jaccard_samples', 'accuracy']	10	data_loaders.load_nakano	Gram_positive	nakano_datasets/datasets/MLC/Gram_positive.csv	nakano_datasets/runs	2023-10-20 00:11:19.744777	proba_vs_embedding.estimators.cascade_tree_embedder	embedding__2	c215169a4c55087dbf0a71daee7c7ea75685eda24012879f4b1e02a0b0a78c4d	/home/pedro/mestrado/biomal_repo/scripts/cascade_forests/experiments/nakano_datasets/runs/c215169_20231020T001113002155_embedding__2_Gram_positive.yml	5.8980889320373535	0.6655898094177246	0.9514563106796117	0.8250101533150574	0.9560975609756097	0.9514563106796117	0.9480287289528185	0.7646729980006314	0.9158878504672897	0.9514563106796117	0.915764975597895	0.9683720930232558	0.9607843137254902	0.9514563106796117	0.9628448859787763	0.7947303921568628	0.9514563106796117	0.9514563106796117	0.9514563106796117	2023-10-20 00:11:13.002155	6.563678741455078
True	sklearn.model_selection.cross_validate	4	"IterativeStratification(n_splits=5, order=1, random_state=None,
            sample_distribution_per_fold=None)"	5	False	False	['f1_macro', 'f1_micro', 'f1_weighted', 'f1_samples', 'precision_macro', 'precision_micro', 'precision_weighted', 'precision_samples', 'recall_macro', 'recall_micro', 'recall_weighted', 'recall_samples', 'jaccard_macro', 'jaccard_micro', 'jaccard_weighted', 'jaccard_samples', 'accuracy']	10	data_loaders.load_nakano	Gram_positive	nakano_datasets/datasets/MLC/Gram_positive.csv	nakano_datasets/runs	2023-10-20 00:11:19.744777	proba_vs_embedding.estimators.cascade_tree_embedder	embedding__2	c215169a4c55087dbf0a71daee7c7ea75685eda24012879f4b1e02a0b0a78c4d	/home/pedro/mestrado/biomal_repo/scripts/cascade_forests/experiments/nakano_datasets/runs/c215169_20231020T001113002155_embedding__2_Gram_positive.yml	5.602919816970825	0.7075042724609375	0.883495145631068	0.6891965566714491	0.916256157635468	0.8964401294498382	0.9039693926351029	0.641351943076081	0.8454545454545455	0.8932038834951457	0.8496624703521255	0.7024242424242424	0.9489795918367347	0.9029126213592233	0.9232323232323232	0.6766666666666666	0.8857142857142857	0.8932038834951457	0.8857142857142857	2023-10-20 00:11:13.002155	6.310424089431763
True	sklearn.model_selection.cross_validate	0	"IterativeStratification(n_splits=5, order=1, random_state=None,
            sample_distribution_per_fold=None)"	5	False	False	['f1_macro', 'f1_micro', 'f1_weighted', 'f1_samples', 'precision_macro', 'precision_micro', 'precision_weighted', 'precision_samples', 'recall_macro', 'recall_micro', 'recall_weighted', 'recall_samples', 'jaccard_macro', 'jaccard_micro', 'jaccard_weighted', 'jaccard_samples', 'accuracy']	10	data_loaders.load_nakano	Gram_negative	nakano_datasets/datasets/MLC/Gram_negative.csv	nakano_datasets/runs	2023-10-20 00:13:38.807883	proba_vs_embedding.estimators.final_estimator	final_estimator	c2539002e10ae70d5722a045937eab15f13eea386b7c07c945a8b17814aeb716	/home/pedro/mestrado/biomal_repo/scripts/cascade_forests/experiments/nakano_datasets/runs/c253900_20231020T001337135786_final_estimator_Gram_negative.yml	0.9247844219207764	0.3656489849090576	0.9172661870503597	0.8865321433799696	0.942608695652174	0.9388489208633094	0.9413806904697174	0.8226826256818518	0.8914473684210527	0.9334532374100719	0.8929465771270916	0.9642051684354365	0.9644128113879004	0.947841726618705	0.9663667873603747	0.8534528648857918	0.9217687074829932	0.935251798561151	0.9217687074829932	2023-10-20 00:13:37.135786	1.290433406829834
True	sklearn.model_selection.cross_validate	1	"IterativeStratification(n_splits=5, order=1, random_state=None,
            sample_distribution_per_fold=None)"	5	False	False	['f1_macro', 'f1_micro', 'f1_weighted', 'f1_samples', 'precision_macro', 'precision_micro', 'precision_weighted', 'precision_samples', 'recall_macro', 'recall_micro', 'recall_weighted', 'recall_samples', 'jaccard_macro', 'jaccard_micro', 'jaccard_weighted', 'jaccard_samples', 'accuracy']	10	data_loaders.load_nakano	Gram_negative	nakano_datasets/datasets/MLC/Gram_negative.csv	nakano_datasets/runs	2023-10-20 00:13:38.807883	proba_vs_embedding.estimators.final_estimator	final_estimator	c2539002e10ae70d5722a045937eab15f13eea386b7c07c945a8b17814aeb716	/home/pedro/mestrado/biomal_repo/scripts/cascade_forests/experiments/nakano_datasets/runs/c253900_20231020T001337135786_final_estimator_Gram_negative.yml	0.9328839778900146	0.33264613151550293	0.8884892086330936	0.9049263754397032	0.9195804195804196	0.9148681055155876	0.9178238246006704	0.8398214274235309	0.8511326860841424	0.908273381294964	0.8513019606472857	0.9606666614703498	0.9326241134751773	0.920863309352518	0.9335511801373118	0.871500475867854	0.906896551724138	0.9154676258992805	0.906896551724138	2023-10-20 00:13:37.135786	1.2655301094055176
True	sklearn.model_selection.cross_validate	2	"IterativeStratification(n_splits=5, order=1, random_state=None,
            sample_distribution_per_fold=None)"	5	False	False	['f1_macro', 'f1_micro', 'f1_weighted', 'f1_samples', 'precision_macro', 'precision_micro', 'precision_weighted', 'precision_samples', 'recall_macro', 'recall_micro', 'recall_weighted', 'recall_samples', 'jaccard_macro', 'jaccard_micro', 'jaccard_weighted', 'jaccard_samples', 'accuracy']	10	data_loaders.load_nakano	Gram_negative	nakano_datasets/datasets/MLC/Gram_negative.csv	nakano_datasets/runs	2023-10-20 00:13:38.807883	proba_vs_embedding.estimators.final_estimator	final_estimator	c2539002e10ae70d5722a045937eab15f13eea386b7c07c945a8b17814aeb716	/home/pedro/mestrado/biomal_repo/scripts/cascade_forests/experiments/nakano_datasets/runs/c253900_20231020T001337135786_final_estimator_Gram_negative.yml	0.9836251735687256	0.350430965423584	0.9323843416370107	0.9640331435351479	0.951048951048951	0.9466192170818505	0.9506989610001934	0.9325847547256889	0.9066666666666666	0.9430604982206405	0.9068981497751787	0.9786026082901083	0.9645390070921985	0.9501779359430605	0.9646316614420063	0.9508828035352426	0.9379310344827586	0.9466192170818505	0.9379310344827586	2023-10-20 00:13:37.135786	1.3340561389923096
True	sklearn.model_selection.cross_validate	3	"IterativeStratification(n_splits=5, order=1, random_state=None,
            sample_distribution_per_fold=None)"	5	False	False	['f1_macro', 'f1_micro', 'f1_weighted', 'f1_samples', 'precision_macro', 'precision_micro', 'precision_weighted', 'precision_samples', 'recall_macro', 'recall_micro', 'recall_weighted', 'recall_samples', 'jaccard_macro', 'jaccard_micro', 'jaccard_weighted', 'jaccard_samples', 'accuracy']	10	data_loaders.load_nakano	Gram_negative	nakano_datasets/datasets/MLC/Gram_negative.csv	nakano_datasets/runs	2023-10-20 00:13:38.807883	proba_vs_embedding.estimators.final_estimator	final_estimator	c2539002e10ae70d5722a045937eab15f13eea386b7c07c945a8b17814aeb716	/home/pedro/mestrado/biomal_repo/scripts/cascade_forests/experiments/nakano_datasets/runs/c253900_20231020T001337135786_final_estimator_Gram_negative.yml	0.9570493698120117	0.3854944705963135	0.9028776978417267	0.8078500322980241	0.93006993006993	0.9292565947242205	0.925442421987437	0.7539033476625878	0.869281045751634	0.9226618705035972	0.8694495535678693	0.8288179503729203	0.9466192170818505	0.9388489208633094	0.9415330689473653	0.7943385857715126	0.9140893470790378	0.9262589928057554	0.9140893470790378	2023-10-20 00:13:37.135786	1.3425438404083252
True	sklearn.model_selection.cross_validate	4	"IterativeStratification(n_splits=5, order=1, random_state=None,
            sample_distribution_per_fold=None)"	5	False	False	['f1_macro', 'f1_micro', 'f1_weighted', 'f1_samples', 'precision_macro', 'precision_micro', 'precision_weighted', 'precision_samples', 'recall_macro', 'recall_micro', 'recall_weighted', 'recall_samples', 'jaccard_macro', 'jaccard_micro', 'jaccard_weighted', 'jaccard_samples', 'accuracy']	10	data_loaders.load_nakano	Gram_negative	nakano_datasets/datasets/MLC/Gram_negative.csv	nakano_datasets/runs	2023-10-20 00:13:38.807883	proba_vs_embedding.estimators.final_estimator	final_estimator	c2539002e10ae70d5722a045937eab15f13eea386b7c07c945a8b17814aeb716	/home/pedro/mestrado/biomal_repo/scripts/cascade_forests/experiments/nakano_datasets/runs/c253900_20231020T001337135786_final_estimator_Gram_negative.yml	0.9919884204864502	0.3822338581085205	0.9169675090252708	0.8314085143878992	0.9420035149384886	0.9386281588447654	0.9396207972924403	0.7941954756287416	0.8903654485049833	0.9332129963898917	0.8900890154984158	0.8548661986161986	0.9640287769784173	0.9476534296028881	0.9618716843802755	0.8122576962515987	0.9209621993127147	0.9350180505415162	0.9209621993127147	2023-10-20 00:13:37.135786	1.3742222785949707
True	sklearn.model_selection.cross_validate	0	"IterativeStratification(n_splits=5, order=1, random_state=None,
            sample_distribution_per_fold=None)"	5	False	False	['f1_macro', 'f1_micro', 'f1_weighted', 'f1_samples', 'precision_macro', 'precision_micro', 'precision_weighted', 'precision_samples', 'recall_macro', 'recall_micro', 'recall_weighted', 'recall_samples', 'jaccard_macro', 'jaccard_micro', 'jaccard_weighted', 'jaccard_samples', 'accuracy']	10	data_loaders.load_nakano	Gram_positive	nakano_datasets/datasets/MLC/Gram_positive.csv	nakano_datasets/runs	2023-10-20 00:09:56.492666	proba_vs_embedding.estimators.cascade_proba	proba__2	c4090af53b920eaf0b255e3655d9ad440849affded622c261c043d4ddf3ad988	/home/pedro/mestrado/biomal_repo/scripts/cascade_forests/experiments/nakano_datasets/runs/c4090af_20231020T000952777156_proba__2_Gram_positive.yml	3.0698373317718506	0.4810597896575928	0.9056603773584906	0.7967509576464121	0.923076923076923	0.9056603773584906	0.9171026107479818	0.7152962347729789	0.8571428571428571	0.9056603773584906	0.860721076495539	0.949259581881533	0.9411764705882353	0.9056603773584906	0.9482200381303003	0.7591666666666665	0.9056603773584906	0.9056603773584906	0.9056603773584906	2023-10-20 00:09:52.777156	3.5508971214294434
True	sklearn.model_selection.cross_validate	1	"IterativeStratification(n_splits=5, order=1, random_state=None,
            sample_distribution_per_fold=None)"	5	False	False	['f1_macro', 'f1_micro', 'f1_weighted', 'f1_samples', 'precision_macro', 'precision_micro', 'precision_weighted', 'precision_samples', 'recall_macro', 'recall_micro', 'recall_weighted', 'recall_samples', 'jaccard_macro', 'jaccard_micro', 'jaccard_weighted', 'jaccard_samples', 'accuracy']	10	data_loaders.load_nakano	Gram_positive	nakano_datasets/datasets/MLC/Gram_positive.csv	nakano_datasets/runs	2023-10-20 00:09:56.492666	proba_vs_embedding.estimators.cascade_proba	proba__2	c4090af53b920eaf0b255e3655d9ad440849affded622c261c043d4ddf3ad988	/home/pedro/mestrado/biomal_repo/scripts/cascade_forests/experiments/nakano_datasets/runs/c4090af_20231020T000952777156_proba__2_Gram_positive.yml	2.9020233154296875	0.46933841705322266	0.8811881188118812	0.6815476190476191	0.9054726368159205	0.8943894389438943	0.8927184466019418	0.6277348777348778	0.8272727272727273	0.8910891089108911	0.8296535092651597	0.6876373626373626	0.9285714285714286	0.900990099009901	0.9024147373661937	0.6757549361207899	0.883495145631068	0.8910891089108911	0.883495145631068	2023-10-20 00:09:52.777156	3.37136173248291
True	sklearn.model_selection.cross_validate	2	"IterativeStratification(n_splits=5, order=1, random_state=None,
            sample_distribution_per_fold=None)"	5	False	False	['f1_macro', 'f1_micro', 'f1_weighted', 'f1_samples', 'precision_macro', 'precision_micro', 'precision_weighted', 'precision_samples', 'recall_macro', 'recall_micro', 'recall_weighted', 'recall_samples', 'jaccard_macro', 'jaccard_micro', 'jaccard_weighted', 'jaccard_samples', 'accuracy']	10	data_loaders.load_nakano	Gram_positive	nakano_datasets/datasets/MLC/Gram_positive.csv	nakano_datasets/runs	2023-10-20 00:09:56.492666	proba_vs_embedding.estimators.cascade_proba	proba__2	c4090af53b920eaf0b255e3655d9ad440849affded622c261c043d4ddf3ad988	/home/pedro/mestrado/biomal_repo/scripts/cascade_forests/experiments/nakano_datasets/runs/c4090af_20231020T000952777156_proba__2_Gram_positive.yml	2.8984177112579346	0.4664740562438965	0.8846153846153846	0.9167981445836357	0.9073170731707316	0.8910256410256411	0.9042744597760217	0.8535574035574036	0.8303571428571429	0.8894230769230769	0.8299231099231099	0.9470693779904306	0.93	0.8942307692307693	0.9307587149692411	0.8946358543417368	0.8857142857142857	0.8894230769230769	0.8857142857142857	2023-10-20 00:09:52.777156	3.364891767501831
True	sklearn.model_selection.cross_validate	3	"IterativeStratification(n_splits=5, order=1, random_state=None,
            sample_distribution_per_fold=None)"	5	False	False	['f1_macro', 'f1_micro', 'f1_weighted', 'f1_samples', 'precision_macro', 'precision_micro', 'precision_weighted', 'precision_samples', 'recall_macro', 'recall_micro', 'recall_weighted', 'recall_samples', 'jaccard_macro', 'jaccard_micro', 'jaccard_weighted', 'jaccard_samples', 'accuracy']	10	data_loaders.load_nakano	Gram_positive	nakano_datasets/datasets/MLC/Gram_positive.csv	nakano_datasets/runs	2023-10-20 00:09:56.492666	proba_vs_embedding.estimators.cascade_proba	proba__2	c4090af53b920eaf0b255e3655d9ad440849affded622c261c043d4ddf3ad988	/home/pedro/mestrado/biomal_repo/scripts/cascade_forests/experiments/nakano_datasets/runs/c4090af_20231020T000952777156_proba__2_Gram_positive.yml	2.908781051635742	0.4757046699523926	0.9223300970873787	0.7999573742540494	0.9365853658536586	0.9288025889967638	0.9329300281985703	0.7254691152946967	0.8807339449541285	0.9271844660194175	0.8909821606042535	0.8350951374207188	0.9504950495049505	0.9320388349514563	0.9447166205887135	0.7741071428571428	0.9230769230769231	0.9271844660194175	0.9230769230769231	2023-10-20 00:09:52.777156	3.3844857215881348
True	sklearn.model_selection.cross_validate	4	"IterativeStratification(n_splits=5, order=1, random_state=None,
            sample_distribution_per_fold=None)"	5	False	False	['f1_macro', 'f1_micro', 'f1_weighted', 'f1_samples', 'precision_macro', 'precision_micro', 'precision_weighted', 'precision_samples', 'recall_macro', 'recall_micro', 'recall_weighted', 'recall_samples', 'jaccard_macro', 'jaccard_micro', 'jaccard_weighted', 'jaccard_samples', 'accuracy']	10	data_loaders.load_nakano	Gram_positive	nakano_datasets/datasets/MLC/Gram_positive.csv	nakano_datasets/runs	2023-10-20 00:09:56.492666	proba_vs_embedding.estimators.cascade_proba	proba__2	c4090af53b920eaf0b255e3655d9ad440849affded622c261c043d4ddf3ad988	/home/pedro/mestrado/biomal_repo/scripts/cascade_forests/experiments/nakano_datasets/runs/c4090af_20231020T000952777156_proba__2_Gram_positive.yml	3.035696506500244	0.48635172843933105	0.9238095238095239	0.7910037723470559	0.9282296650717704	0.9238095238095239	0.922768678845438	0.7201298701298702	0.8660714285714286	0.9238095238095239	0.8714409400123685	0.8297803617571059	0.9326923076923077	0.9238095238095239	0.927254829580411	0.7749738675958188	0.9238095238095239	0.9238095238095239	0.9238095238095239	2023-10-20 00:09:52.777156	3.522048234939575
True	sklearn.model_selection.cross_validate	0	"IterativeStratification(n_splits=5, order=1, random_state=None,
            sample_distribution_per_fold=None)"	5	False	False	['f1_macro', 'f1_micro', 'f1_weighted', 'f1_samples', 'precision_macro', 'precision_micro', 'precision_weighted', 'precision_samples', 'recall_macro', 'recall_micro', 'recall_weighted', 'recall_samples', 'jaccard_macro', 'jaccard_micro', 'jaccard_weighted', 'jaccard_samples', 'accuracy']	10	data_loaders.load_nakano	VirusPseAAC	nakano_datasets/datasets/MLC/VirusPseAAC.csv	nakano_datasets/runs	2023-10-20 00:00:05.630591	proba_vs_embedding.estimators.cascade_tree_embedder_proba	embedding_proba__7	c5f453ae64b4ad96bef423095a4d71a9837f1143e5ccab018605acebd21345e5	/home/pedro/mestrado/biomal_repo/scripts/cascade_forests/experiments/nakano_datasets/runs/c5f453a_20231019T235951122472_embedding_proba__7_VirusPseAAC.yml	11.833603620529175	2.4609246253967285	0.0975609756097561	0.07522429261559696	0.16129032258064516	0.1138211382113821	0.149648033126294	0.04254385964912281	0.08771929824561403	0.10975609756097561	0.08468421052631578	0.15	0.4166666666666667	0.12195121951219512	0.298	0.050245098039215695	0.1	0.10975609756097561	0.1	2023-10-19 23:59:51.122472	14.294528245925903
True	sklearn.model_selection.cross_validate	1	"IterativeStratification(n_splits=5, order=1, random_state=None,
            sample_distribution_per_fold=None)"	5	False	False	['f1_macro', 'f1_micro', 'f1_weighted', 'f1_samples', 'precision_macro', 'precision_micro', 'precision_weighted', 'precision_samples', 'recall_macro', 'recall_micro', 'recall_weighted', 'recall_samples', 'jaccard_macro', 'jaccard_micro', 'jaccard_weighted', 'jaccard_samples', 'accuracy']	10	data_loaders.load_nakano	VirusPseAAC	nakano_datasets/datasets/MLC/VirusPseAAC.csv	nakano_datasets/runs	2023-10-20 00:00:05.630591	proba_vs_embedding.estimators.cascade_tree_embedder_proba	embedding_proba__7	c5f453ae64b4ad96bef423095a4d71a9837f1143e5ccab018605acebd21345e5	/home/pedro/mestrado/biomal_repo/scripts/cascade_forests/experiments/nakano_datasets/runs/c5f453a_20231019T235951122472_embedding_proba__7_VirusPseAAC.yml	11.298616886138916	2.3944857120513916	0.05405405405405406	0.03439153439153439	0.07407407407407406	0.05405405405405406	0.07159054097829608	0.018137254901960786	0.038461538461538464	0.05405405405405406	0.03775510204081633	0.20833333333333334	0.4	0.05405405405405406	0.4336734693877551	0.0196078431372549	0.04081632653061224	0.05405405405405406	0.04081632653061224	2023-10-19 23:59:51.122472	13.693102598190308
True	sklearn.model_selection.cross_validate	2	"IterativeStratification(n_splits=5, order=1, random_state=None,
            sample_distribution_per_fold=None)"	5	False	False	['f1_macro', 'f1_micro', 'f1_weighted', 'f1_samples', 'precision_macro', 'precision_micro', 'precision_weighted', 'precision_samples', 'recall_macro', 'recall_micro', 'recall_weighted', 'recall_samples', 'jaccard_macro', 'jaccard_micro', 'jaccard_weighted', 'jaccard_samples', 'accuracy']	10	data_loaders.load_nakano	VirusPseAAC	nakano_datasets/datasets/MLC/VirusPseAAC.csv	nakano_datasets/runs	2023-10-20 00:00:05.630591	proba_vs_embedding.estimators.cascade_tree_embedder_proba	embedding_proba__7	c5f453ae64b4ad96bef423095a4d71a9837f1143e5ccab018605acebd21345e5	/home/pedro/mestrado/biomal_repo/scripts/cascade_forests/experiments/nakano_datasets/runs/c5f453a_20231019T235951122472_embedding_proba__7_VirusPseAAC.yml	12.011080741882324	2.4473416805267334	0.14285714285714285	0.2049062049062049	0.23333333333333336	0.15873015873015872	0.218008658008658	0.13921568627450978	0.1320754716981132	0.15476190476190477	0.134	0.39999999999999997	0.7	0.16666666666666666	0.516	0.14215686274509806	0.14	0.15476190476190477	0.14	2023-10-19 23:59:51.122472	14.458422422409058
True	sklearn.model_selection.cross_validate	3	"IterativeStratification(n_splits=5, order=1, random_state=None,
            sample_distribution_per_fold=None)"	5	False	False	['f1_macro', 'f1_micro', 'f1_weighted', 'f1_samples', 'precision_macro', 'precision_micro', 'precision_weighted', 'precision_samples', 'recall_macro', 'recall_micro', 'recall_weighted', 'recall_samples', 'jaccard_macro', 'jaccard_micro', 'jaccard_weighted', 'jaccard_samples', 'accuracy']	10	data_loaders.load_nakano	VirusPseAAC	nakano_datasets/datasets/MLC/VirusPseAAC.csv	nakano_datasets/runs	2023-10-20 00:00:05.630591	proba_vs_embedding.estimators.cascade_tree_embedder_proba	embedding_proba__7	c5f453ae64b4ad96bef423095a4d71a9837f1143e5ccab018605acebd21345e5	/home/pedro/mestrado/biomal_repo/scripts/cascade_forests/experiments/nakano_datasets/runs/c5f453a_20231019T235951122472_embedding_proba__7_VirusPseAAC.yml	11.495518684387207	2.5752158164978027	0.07317073170731707	0.1426846100759144	0.15873015873015872	0.08943089430894309	0.13748208313425705	0.08888888888888889	0.08620689655172414	0.08536585365853659	0.07916666666666666	0.2222222222222222	0.45454545454545453	0.0975609756097561	0.2980769230769231	0.12200435729847496	0.09615384615384616	0.08536585365853659	0.09615384615384616	2023-10-19 23:59:51.122472	14.07073450088501
